Column1;country;country_code;indicator;indicator_user;year;value
10433;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1977;"31.30531907037588							"
10434;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1978;"12.849833036229883							"
10435;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1979;"12.493837180534562							"
10436;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1980;"17.25529720014176							"
10437;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1981;"2.1281462060664724							"
10438;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1982;"-9.417232324233272							"
10439;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1983;"-14.87725117308234							"
10440;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1984;"2.4651703548978388							"
10441;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1985;"3.358406761464061							"
10442;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1986;"32.72225408718739							"
10443;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1987;"36.85920742652862							"
10444;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1988;"8.901986755556802							"
10445;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1989;"-8.251359706395856							"
10446;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1990;"13.152019113546864							"
10447;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1991;"5.586269328404447							"
10448;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1992;"1.198672237686904							"
10449;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1993;"-13.067522185850532							"
10450;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1994;"1.8610420783891304							"
10451;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1995;"10.887215465661448							"
10452;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1996;"3.684407547011137							"
10453;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1997;"1.1019783536991623							"
10454;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1998;"11.142371967095045							"
10455;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);1999;"4.355713252153959							"
10456;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2000;"-0.8809315652115179							"
10457;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2001;"-9.966641087450078							"
10458;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2002;"12.15256437940524							"
10459;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2003;"21.807004303096456							"
10460;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2004;"19.90599518196812							"
10461;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2005;"19.985072334531814							"
10462;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2006;"1.2291255281068558							"
10463;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2007;"20.877001746127743							"
10464;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2008;"-18.06205935242351							"
10465;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2009;"-27.46957196246026							"
10466;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2010;"4.6870229414252895							"
10467;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2011;"10.355743347086175							"
10468;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2012;"-3.60275546745763							"
10469;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2013;"8.28217077521629							"
10470;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2014;"9.580889300628147							"
10471;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2015;"-2.9775688324366723							"
10472;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2016;"17.065086509058823							"
10473;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2017;"16.16801851586267							"
10474;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2018;"3.404145110099055							"
10475;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2019;"-7.531088557466214							"
10476;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2020;"-14.020360846153268							"
10477;Iceland;ISL;gdp_per_capita_growth;GDP per Capita Growth (%);2021;"16.093633499087325							"
10478;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1960;
10479;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1961;"7.828065518297578							"
10480;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1962;"7.808949247916885							"
10481;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1963;"6.9171026712337325							"
10482;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1964;"13.260731804633052							"
10483;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1965;"6.074766355140193							"
10484;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1966;"4.956191332037463							"
10485;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1967;"7.211659267945381							"
10486;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1968;"-2.385416666666673							"
10487;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1969;"14.835663216305628							"
10488;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1970;"15.11286638014482							"
10489;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1971;"14.626205003666314							"
10490;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1972;"22.09832563544276							"
10491;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1973;"16.525112114089623							"
10492;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1974;"3.822181522685164							"
10493;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1975;"18.13598312229583							"
10494;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1976;"-1.8100491020380804							"
10495;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1977;"17.382294713623203							"
10496;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1978;"28.389265465835244							"
10497;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1979;"23.408462291959765							"
10498;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1980;"17.357033937634903							"
10499;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1981;"-6.06188524332909							"
10500;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1982;"2.914895216458002							"
10501;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1983;"-3.983352378973626							"
10502;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1984;"-3.773473265666316							"
10503;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1985;"5.616801035834307							"
10504;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1986;"34.93880307531596							"
10505;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1987;"18.11771696105975							"
10506;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1988;"11.83438375021264							"
10507;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1989;"4.292231988629935							"
10508;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1990;"25.550518888099493							"
10509;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1991;"0.3984662860889498							"
10510;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1992;"11.55069030702318							"
10511;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1993;"-6.728359629842218							"
10512;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1994;"8.500135770748019							"
10513;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1995;"20.471259069869507							"
10514;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1996;"8.755609793271502							"
10515;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1997;"8.231993818361572							"
10516;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1998;"7.73239099982217							"
10517;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);1999;"8.410259787568153							"
10518;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2000;"-0.0134405999519415							"
10519;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2001;"7.396513404243921							"
10520;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2002;"15.638766286182836							"
10521;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2003;"25.98375866025917							"
10522;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2004;"15.898322303938528							"
10523;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2005;"6.656629155131899							"
10524;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2006;"6.667855155653468							"
10525;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2007;"13.008226153321711							"
10526;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2008;"-0.0705415722936253							"
10527;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2009;"-15.027795656976483							"
10528;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2010;"-6.65506303194382							"
10529;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2011;"7.23236669707954							"
10530;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2012;"-5.995098415905675							"
10531;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2013;"5.079329809376065							"
10532;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2014;"7.947623837575302							"
10533;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2015;"11.521508702073556							"
10534;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2016;"1.3567703473653214							"
10535;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2017;"11.248807752364163							"
10536;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2018;"13.261846523450082							"
10537;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2019;"2.115674131067369							"
10538;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2020;"5.552060639289169							"
10539;Ireland;IRL;gdp_per_capita_growth;GDP per Capita Growth (%);2021;"17.269793007952792							"
10540;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1960;
10541;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1961;"10.29844994965754							"
10542;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1962;"11.59871075348795							"
10543;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1963;"13.709530830286988							"
10544;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1964;"8.571783804905774							"
10545;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1965;"6.699985276555376							"
10546;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1966;"7.511978228372107							"
10547;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1967;"9.35868914178146							"
10548;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1968;"7.710163070763976							"
10549;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1969;"9.77335738586147							"
10550;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1970;"16.183501618515606							"
10551;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1971;"9.43346971322252							"
10552;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1972;"15.8539388708411							"
10553;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1973;"19.995582410506387							"
10554;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1974;"12.975586927696758							"
10555;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1975;"13.416732253565854							"
10556;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1976;"-1.799127828409608							"
10557;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1977;"14.145446430785258							"
10558;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1978;"21.87201320705534							"
10559;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1979;"24.592995276713303							"
10560;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1980;"20.98096073267346							"
10561;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1981;"-9.862810574062433							"
10562;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1982;"-0.8698869055193348							"
10563;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1983;"3.65326896507916							"
10564;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1984;"-1.185560824147336							"
10565;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1985;"3.242623764167174							"
10566;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1986;"41.60253995587367							"
10567;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1987;"25.80384303341929							"
10568;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1988;"10.607366630768556							"
10569;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1989;"4.077572967596632							"
10570;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1990;"27.08984015046385							"
10571;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1991;"5.429568544371444							"
10572;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1992;"5.861308685844269							"
10573;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1993;"-19.38053999682493							"
10574;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1994;"3.1958891623565355							"
10575;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1995;"6.861854322375582							"
10576;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1996;"11.696601184153543							"
10577;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1997;"-5.425317135727159							"
10578;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1998;"2.239141339526829							"
10579;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);1999;"-1.4028498790669808							"
10580;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2000;"-8.486506506461012							"
10581;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2001;"1.8043867215491003							"
10582;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2002;"9.14762486616474							"
10583;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2003;"23.015511947909182							"
10584;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2004;"13.771837281554532							"
10585;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2005;"2.356181267801727							"
10586;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2006;"4.600330243964379							"
10587;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2007;"12.946778873554887							"
10588;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2008;"8.117504934547126							"
10589;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2009;"-9.08086011179412							"
10590;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2010;"-3.199633811806357							"
10591;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2011;"7.253929720687635							"
10592;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2012;"-9.309582184982846							"
10593;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2013;"1.4508928571428603							"
10594;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2014;"0.0158604817537044							"
10595;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2015;"-14.967586766133234							"
10596;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2016;"2.375275234530072							"
10597;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2017;"4.670400213431658							"
10598;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2018;"6.836390723899233							"
10599;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2019;"-2.739343027892238							"
10600;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2020;"-5.234670923196849							"
10601;Italy;ITA;gdp_per_capita_growth;GDP per Capita Growth (%);2021;"11.740325605182411							"
10602;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1960;
10603;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1961;
10604;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1962;
10605;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1963;
10606;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1964;
10607;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1965;
10608;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1966;
10609;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1967;
10610;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1968;
10611;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1969;
10612;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1970;
10613;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1971;
10614;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1972;
10615;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1973;
10616;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1974;
10617;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1975;
10618;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1976;
10619;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1977;
10620;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1978;
10621;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1979;
10622;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1980;
10623;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1981;
10624;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1982;
10625;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1983;
10626;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1984;
10627;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1985;
10628;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1986;
10629;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1987;
10630;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1988;
10631;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1989;
10632;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1990;
10633;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1991;
10634;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1992;
10635;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1993;
10636;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1994;
10637;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1995;
10638;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1996;"4.384052060886523							"
10639;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1997;"10.343749871489605							"
10640;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1998;"10.818637169988545							"
10641;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);1999;"5.987832643356539							"
10642;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2000;"6.665228234726706							"
10643;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2001;"6.436144262919297							"
10644;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2002;"15.621296813862507							"
10645;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2003;"24.372421094869857							"
10646;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2004;"23.973217756355435							"
10647;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2005;"19.067140955716468							"
10648;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2006;"28.026043792545007							"
10649;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2007;"45.1494068463354							"
10650;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2008;"16.676267383142275							"
10651;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2009;"-25.111889496293827							"
10652;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2010;"-7.386840502662606							"
10653;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2011;"16.79337780700272							"
10654;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2012;"3.811241656021158							"
10655;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2013;"8.378143383494585							"
10656;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2014;"4.8968881538485							"
10657;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2015;"-12.424606428884054							"
10658;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2016;"3.955257549798863							"
10659;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2017;"9.512934568353494							"
10660;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2018;"13.825380118151354							"
10661;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2019;"0.4488657449777777							"
10662;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2020;"1.4595530174609015							"
10663;Latvia;LVA;gdp_per_capita_growth;GDP per Capita Growth (%);2021;"16.153113558746735							"
10664;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1960;
10665;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1961;
10666;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1962;
10667;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1963;
10668;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1964;
10669;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1965;
10670;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1966;
10671;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1967;
10672;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1968;
10673;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1969;
10674;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1970;
10675;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1971;
10676;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1972;
10677;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1973;
10678;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1974;
10679;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1975;
10680;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1976;
10681;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1977;
10682;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1978;
10683;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1979;
10684;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1980;
10685;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1981;
10686;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1982;
10687;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1983;
10688;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1984;
10689;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1985;
10690;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1986;
10691;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1987;
10692;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1988;
10693;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1989;
10694;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1990;
10695;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1991;
10696;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1992;
10697;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1993;
10698;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1994;
10699;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1995;
10700;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1996;"7.364181954894144							"
10701;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1997;"21.60537588670768							"
10702;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1998;"11.885396497872993							"
10703;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);1999;"-1.689156116677781							"
10704;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2000;"5.78347541741886							"
10705;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2001;"7.061760034980846							"
10706;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2002;"17.465589272191483							"
10707;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2003;"32.78547610941691							"
10708;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2004;"21.83680854197616							"
10709;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2005;"17.229599139146877							"
10710;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2006;"17.517253847025426							"
10711;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2007;"33.093229014886205							"
10712;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2008;"21.647965682982708							"
10713;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2009;"-20.90478420876547							"
10714;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2010;"1.410482218601472							"
10715;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2011;"19.932746667156074							"
10716;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2012;"-0.0642695425664086							"
10717;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2013;"9.479172394208968							"
10718;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2014;"5.221794509095878							"
10719;Lithuania;LTU;gdp_per_capita_growth;GDP per Capita Growth (%);2015;"-13.818242017712512							"
